customer_id,credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,country_Germany,gender_Male
15771580,850,38,0,106831.69,1,0,1,148977.72,0,False,False
15732268,751,29,3,159597.45,1,1,0,39934.41,0,False,True
15722350,627,37,7,147361.57,1,1,1,133031.96,0,True,False
15611371,736,43,4,176134.54,1,1,1,52856.88,0,False,True
15673584,652,74,5,0.0,2,1,1,937.15,0,False,False
15636396,627,35,7,0.0,2,0,1,193022.44,0,False,False
15706170,636,34,1,84055.43,1,0,0,37490.84,0,False,True
15725478,775,60,7,0.0,2,1,1,111558.7,0,False,True
15690796,516,37,8,0.0,1,1,0,101834.58,0,False,True
15605665,673,69,3,78833.15,2,1,1,37196.15,0,True,False
15748481,564,27,6,0.0,1,0,0,7819.76,0,False,False
15757777,636,35,2,0.0,2,1,1,23129.46,0,False,False
15747808,712,29,3,102540.61,1,1,1,189680.79,0,False,True
15810593,568,51,4,0.0,3,1,1,66586.56,0,False,True
15579808,754,39,8,129401.87,1,1,1,87684.93,0,True,False
15598275,709,32,7,0.0,2,1,1,199418.02,0,False,False
15737080,510,32,1,0.0,2,0,1,28515.17,0,False,False
15569438,607,36,10,106702.94,2,0,0,198313.69,0,True,True
15577587,550,52,5,121016.23,1,1,1,41730.37,1,True,True
15625592,486,26,2,0.0,2,1,1,31399.4,0,False,True
15635141,598,59,8,118210.42,2,0,0,60192.14,1,True,True
15702175,755,29,4,148654.84,2,1,1,28805.09,0,False,False
15786153,644,47,9,137774.11,2,1,0,151902.78,0,True,True
15759499,598,32,4,111156.52,1,1,1,167376.26,0,False,False
15715597,679,36,1,97234.58,1,1,0,188997.08,0,False,True
15610147,632,60,2,0.0,2,0,1,2085.32,0,False,True
15660524,572,54,9,97382.53,1,1,1,195771.95,0,True,False
15747168,626,47,2,103108.8,1,0,1,166475.44,1,True,False
15707674,515,58,2,131852.81,1,1,0,81436.68,1,False,False
15621227,668,46,7,161806.09,1,1,1,173052.19,0,True,False
15757588,526,30,9,0.0,2,0,0,100995.68,0,False,True
15640922,791,52,7,0.0,1,1,1,122782.5,0,False,False
15567557,573,27,2,128243.03,1,1,1,11631.34,0,False,True
15670103,565,38,5,126645.13,1,1,1,168303.55,0,False,False
15720929,604,47,8,62094.71,3,0,0,9308.1,1,False,False
15732774,656,37,7,112291.34,1,1,0,153157.97,0,False,True
15628558,447,44,5,89188.83,1,1,1,75408.24,0,False,False
15729201,682,55,9,0.0,1,1,0,153356.8,1,False,True
15572145,767,34,8,0.0,2,1,0,94767.77,0,False,False
15642710,686,26,7,0.0,2,1,0,1540.89,0,False,True
15574213,789,53,1,158271.74,1,1,1,5036.39,1,False,False
15718852,794,56,9,96951.21,1,1,1,71776.76,0,False,True
15583840,587,35,5,121863.61,1,1,1,23481.69,1,True,True
15782418,589,19,9,83495.11,1,1,1,143022.31,1,True,False
15813504,543,25,1,146566.01,1,0,1,161407.48,0,True,False
15621064,701,23,5,186101.18,2,1,1,76611.33,0,True,True
15627847,850,40,6,0.0,1,1,0,136985.08,1,False,True
15588090,726,51,8,107494.86,2,1,0,140937.91,1,True,False
15789941,633,36,6,125130.28,1,0,0,125961.48,0,False,False
15691061,740,37,9,0.0,2,1,1,73225.31,0,False,False
15808326,592,34,9,0.0,2,1,1,20460.2,0,False,False
15566660,670,41,10,0.0,3,1,0,81602.02,0,False,False
15778947,628,36,3,0.0,2,1,1,8742.91,0,False,True
15632977,745,47,5,0.0,2,0,0,145789.71,0,False,True
15591747,705,32,3,0.0,2,0,0,129576.99,0,False,True
15567335,559,42,7,0.0,2,1,1,190040.29,0,False,False
15609299,595,29,6,150685.79,1,1,0,87771.06,0,False,True
15669945,492,35,4,141359.37,2,1,0,39519.53,0,False,True
15736271,498,29,9,0.0,1,1,0,190035.83,0,False,False
15710390,655,39,6,94631.26,2,1,1,148948.52,0,False,False
15756481,636,39,3,118336.14,1,1,0,184691.77,0,False,False
15736730,634,45,2,0.0,1,1,1,143458.31,0,False,False
15746553,526,50,5,124233.24,1,0,1,159456.87,1,True,True
15622518,768,26,5,51116.26,1,1,1,70454.79,1,False,False
15684908,540,64,1,91869.69,1,0,1,95421.0,0,True,True
15569446,732,34,8,122338.43,2,1,0,187985.85,0,False,False
15777504,617,30,8,0.0,1,1,1,92621.9,0,False,False
15703292,573,26,8,86270.93,2,1,1,90177.3,0,False,True
15712938,531,44,3,0.0,2,1,1,34416.79,0,False,True
15631359,489,38,5,117289.92,1,0,0,85231.88,0,False,False
15720847,601,35,2,0.0,2,1,1,118983.18,0,False,True
15787830,452,33,7,153663.27,1,1,0,111868.23,0,True,True
15592078,590,27,8,123599.49,2,1,0,1676.92,0,True,False
15596228,490,29,4,0.0,2,1,0,32089.57,0,False,True
15756894,635,29,1,0.0,1,0,1,24865.54,0,False,True
15796167,782,35,7,98556.89,2,1,0,117644.36,0,True,True
15664555,587,40,2,0.0,4,0,1,106174.7,1,False,True
15585222,515,41,8,0.0,2,1,1,185054.14,0,False,True
15761294,667,56,8,137464.04,1,1,0,130846.79,1,True,False
15810454,709,32,4,147307.91,1,0,1,40861.55,0,False,True
15673984,536,35,8,0.0,1,1,0,171840.24,1,False,False
15609319,711,41,3,145754.91,1,1,1,101455.07,0,False,False
15709941,753,46,8,0.0,3,1,0,90747.94,1,False,True
15580252,748,44,4,112610.77,1,0,1,2048.55,0,False,True
15741275,623,57,7,71481.79,2,1,1,84421.34,0,False,False
15707132,465,33,5,0.0,2,0,1,78698.09,0,False,True
15804787,562,75,5,87140.85,1,1,1,39351.64,0,False,True
15690021,502,42,0,132002.7,1,0,1,28204.98,1,True,False
15763895,536,32,7,178011.5,2,1,0,22375.14,0,False,True
15623478,670,32,4,102954.68,2,0,1,134942.45,0,True,False
15797910,775,51,2,123783.25,1,1,1,134901.57,0,True,True
15577751,759,30,4,101802.67,1,0,0,8693.8,0,True,True
15781777,604,33,3,148659.48,1,0,0,42437.75,0,False,True
15740527,766,62,7,142724.48,1,0,1,5893.23,1,True,False
15602994,487,53,10,89550.85,1,0,1,90076.85,0,False,False
15750769,725,35,7,75915.75,1,1,0,150507.43,0,False,True
15740175,732,42,2,118889.66,2,0,0,87422.15,0,True,False
15679968,623,40,5,118788.57,1,1,0,192867.4,0,False,True
15694404,781,42,3,156555.54,1,1,1,175674.01,0,False,False
15657529,714,53,1,99141.86,1,1,1,72496.05,1,True,True
15762882,577,31,4,61211.18,1,1,1,145250.43,0,True,False
15770185,779,32,10,80728.15,1,1,0,86306.75,0,False,True
15662203,579,42,3,137560.38,2,1,1,85424.34,0,True,False
15616454,476,34,8,111905.43,1,0,1,197221.81,1,True,False
15702788,775,40,9,126212.64,1,1,0,70196.57,0,False,True
15680001,602,38,7,111835.94,2,1,0,124389.61,0,False,True
15711991,615,30,8,0.0,2,0,0,3183.15,0,False,True
15633834,700,28,3,99705.69,2,0,0,146723.72,0,True,False
15765266,615,32,1,0.0,2,0,0,2139.25,0,False,True
15791867,544,44,2,108895.93,1,0,0,69228.2,1,True,True
15775294,692,31,2,0.0,2,1,0,91829.17,1,False,False
15727059,476,40,4,0.0,2,0,0,182547.04,0,False,False
15611699,641,40,7,0.0,1,1,0,126996.67,0,False,False
15654000,705,35,5,0.0,1,1,0,133991.11,1,False,False
15657881,784,38,5,136712.91,1,0,1,169920.92,0,False,True
15720687,576,41,4,112609.91,1,0,0,191035.18,1,False,False
15582276,638,34,5,133501.36,1,0,1,155643.04,0,False,True
15763980,632,30,1,58668.02,1,1,1,78670.52,0,True,True
15592194,492,28,9,0.0,2,1,0,95957.09,0,False,False
15803685,673,77,10,76510.52,2,0,1,59595.66,0,True,False
15611544,701,36,7,95448.32,2,1,0,189085.07,0,True,True
15794257,651,34,4,91562.99,1,1,1,123954.15,0,False,True
15681697,508,31,8,72541.48,1,1,0,129803.08,0,False,True
15577970,489,34,5,0.0,1,0,0,43540.59,0,False,True
15581811,678,30,1,139676.95,2,0,1,16146.0,0,True,False
15622527,581,55,6,0.0,1,1,1,22442.13,0,False,False
15666652,781,19,3,0.0,2,1,1,124297.32,0,False,False
15771543,507,31,2,134237.07,1,1,1,166423.66,1,True,True
15748327,724,34,6,118235.7,2,0,0,157137.23,0,True,True
15771742,580,38,9,115442.19,2,1,0,128481.5,1,True,True
15642160,850,38,5,0.0,2,1,0,16491.64,0,False,True
15605293,559,43,1,0.0,2,1,1,196645.87,0,False,False
15665376,647,35,3,166518.63,2,1,0,147930.46,0,True,False
15654577,549,54,5,92877.33,1,1,0,2619.64,1,True,True
15585427,528,26,10,102073.67,2,0,0,166799.93,0,False,False
15584536,720,46,3,97042.6,1,1,1,133516.51,1,True,True
15645271,615,24,8,108528.07,2,0,0,179488.41,1,True,True
15579387,635,44,2,79064.85,2,0,1,113291.75,0,True,False
15666163,695,43,1,100421.1,1,1,1,101141.28,0,False,True
15765192,564,26,7,84006.88,2,0,0,183490.99,0,False,True
15804822,805,31,4,0.0,2,1,0,4798.12,0,False,False
15593636,657,39,4,80293.81,1,1,0,97192.76,0,False,False
15693326,641,42,7,125437.14,2,0,0,164128.58,0,False,False
15809901,755,36,8,0.0,2,1,0,176809.87,0,False,True
15759751,483,48,1,0.0,2,1,1,110059.38,0,False,True
15605425,545,44,2,127536.44,1,1,0,108398.63,0,True,False
15801934,678,66,8,0.0,2,1,1,47117.03,0,False,True
15592000,781,48,9,82794.18,1,1,0,124720.68,1,True,False
15727408,523,27,8,61688.61,2,1,0,147059.16,0,True,True
15716328,501,40,2,0.0,2,0,0,141946.92,0,False,False
15669060,662,74,6,0.0,2,1,0,123583.85,0,False,True
15621116,648,33,5,138664.24,1,1,0,29076.27,0,True,True
15781495,662,22,2,126362.57,2,1,1,97382.8,0,False,False
15740470,725,39,4,160652.45,2,1,0,57643.55,0,False,True
15714391,563,35,2,183572.84,1,1,1,66006.75,1,False,False
15730137,628,31,0,88421.81,1,0,0,72350.47,0,False,True
15717290,688,41,2,112871.19,2,0,1,65520.74,0,True,True
15616555,850,41,8,60880.68,1,1,0,31825.84,0,True,True
15659820,614,34,5,0.0,2,1,0,185561.89,0,False,False
15696301,719,37,9,101455.7,1,1,0,25803.59,1,False,False
15771087,757,71,0,88084.13,2,1,1,154337.47,0,False,False
15808831,669,29,7,0.0,2,1,1,138145.62,0,False,True
15812241,438,59,7,127197.14,1,1,0,51565.98,1,True,True
15680370,492,39,7,0.0,2,0,1,71323.23,0,False,True
15780561,622,39,9,83456.79,2,0,0,38882.34,0,False,False
15800784,645,42,4,98298.18,1,1,1,676.06,0,False,True
15715796,728,37,0,0.0,2,1,1,72203.8,0,False,True
15605375,651,35,2,86911.8,1,1,0,174094.24,0,False,True
15621520,783,42,2,139707.28,1,1,0,2150.22,0,True,False
15756425,660,30,7,146301.31,1,0,0,96847.91,0,False,True
15674328,670,40,3,47364.45,1,1,1,148579.43,1,False,False
15742404,718,38,7,0.0,2,1,0,38308.34,0,False,True
15757140,787,51,0,58137.08,1,0,1,142538.31,0,False,True
15570051,775,38,6,179886.41,2,0,0,153122.58,0,True,False
15669175,479,24,6,107637.97,2,0,1,169505.83,0,True,True
15790324,660,20,6,167685.56,1,1,0,57929.9,0,False,False
15691119,721,68,4,136525.99,1,0,0,175399.14,0,True,True
15743478,659,39,8,52106.33,2,1,1,107964.36,0,True,True
15707007,743,39,8,0.0,1,1,0,94263.44,0,False,False
15572547,670,45,9,104930.38,1,1,0,155921.81,1,False,False
15567063,766,34,6,106434.94,1,0,1,137995.66,1,True,False
15720637,710,46,10,120530.34,1,1,0,166586.99,1,True,False
15616859,602,43,2,113641.49,4,1,0,115116.35,1,True,False
15623450,637,27,7,135842.89,1,1,1,101418.05,0,True,False
15796612,527,31,1,112203.25,1,1,0,182266.01,0,False,False
15795963,687,34,7,129895.19,1,0,1,28698.17,0,False,True
15781598,756,41,6,149049.92,1,0,1,50422.36,1,True,True
15691871,503,42,9,153279.39,1,1,1,151336.96,0,True,True
15662626,666,40,2,0.0,2,0,0,36371.27,0,False,False
15596575,615,39,5,113193.51,2,1,1,52166.25,0,True,True
15657321,712,27,8,113174.21,2,1,0,147261.58,0,True,True
15575955,764,24,0,0.0,2,1,0,88724.49,0,False,False
15743893,471,42,3,164951.56,1,1,0,190531.77,0,False,True
15677586,587,32,3,125445.04,2,1,1,130514.78,0,True,False
15571261,714,35,6,126077.43,2,1,1,53954.24,0,True,False
15787014,648,28,8,90371.09,1,1,1,146851.73,0,True,False
15739857,785,40,3,0.0,2,1,1,96832.82,0,False,False
15774630,601,47,1,142802.02,1,1,1,57553.02,0,True,False
15805523,717,28,1,90537.16,1,0,1,74800.99,0,False,False
15749557,707,44,6,0.0,2,1,1,192542.17,0,False,False
15681180,771,23,7,156123.73,1,1,0,72990.62,0,False,False
15742028,602,35,5,0.0,2,1,0,31050.02,0,False,False
15686463,626,38,7,141074.59,1,1,0,52795.56,1,False,True
15783629,616,42,6,117899.95,2,0,0,150266.81,0,True,False
15724099,674,26,6,166257.96,1,1,1,149369.41,0,False,True
15648967,698,64,1,169362.43,1,1,0,84760.32,1,True,False
15664498,508,26,7,205962.0,1,1,0,156424.4,0,False,True
15779522,736,24,0,0.0,2,1,0,109355.73,1,False,False
15583850,672,68,0,126061.51,2,1,1,184936.77,0,True,True
15696539,613,21,7,105627.95,1,1,1,36560.51,0,False,False
15760121,712,32,9,100606.02,1,1,0,165693.06,0,False,True
15628279,624,38,3,0.0,2,1,1,163666.85,0,False,False
15766163,676,38,1,0.0,2,0,1,35644.79,0,False,True
15566467,683,32,0,138171.1,2,1,1,188203.58,0,True,False
15639049,489,31,7,139395.08,1,0,1,6120.84,0,False,False
15736413,739,29,1,0.0,2,1,1,164484.78,0,False,True
15634815,701,37,3,0.0,2,1,1,164268.28,0,False,False
15716381,666,50,7,109062.28,1,1,1,140136.1,1,True,False
15708162,565,40,1,89994.71,2,0,1,121084.27,0,True,False
15569364,666,36,3,0.0,2,1,0,35156.54,0,False,True
15791191,633,59,2,103996.74,1,1,1,103159.11,0,False,True
15621205,578,34,4,175111.11,1,1,1,74858.3,0,False,True
15775756,809,33,8,148055.74,1,0,0,199203.21,0,True,True
15641312,615,36,6,0.0,1,1,1,27011.8,1,False,True
15724428,544,40,8,0.0,2,1,0,61581.2,0,False,True
15743617,713,47,1,95994.98,1,1,0,197529.23,0,True,True
15585839,633,37,2,0.0,2,1,0,182258.17,0,False,True
15658158,672,23,10,110741.56,1,1,0,80778.5,0,True,False
15637678,661,35,5,0.0,1,1,0,155394.52,0,False,True
15778975,850,70,1,96947.58,3,1,0,62282.99,1,True,False
15710375,641,41,6,0.0,2,1,0,65396.79,0,False,True
15579914,633,30,2,109786.82,2,1,1,139712.81,0,True,True
15595391,538,31,1,0.0,2,1,0,1375.46,0,False,True
15630363,437,39,0,102721.49,1,0,0,22191.82,0,False,False
15593795,516,53,1,156674.2,1,1,0,118502.34,1,True,False
15683524,660,23,6,166070.48,2,0,0,90494.72,0,True,False
15713532,646,29,4,105957.44,1,1,0,15470.91,0,True,False
15719827,767,36,3,0.0,1,0,0,65147.27,0,False,True
15578435,640,40,8,110340.68,1,1,1,157886.6,0,False,True
15723028,778,33,1,0.0,2,1,0,85439.73,0,False,True
15595609,679,52,9,135870.01,2,0,0,54038.62,0,True,True
15622443,549,31,4,0.0,2,0,1,25684.85,0,False,True
15579112,598,47,2,0.0,2,1,1,186116.54,0,False,True
15648479,655,45,0,0.0,2,1,0,166830.71,0,False,False
15659234,494,30,3,85704.95,1,0,1,27886.06,0,False,True
15811970,653,42,1,0.0,2,1,1,5768.32,0,False,False
15774192,539,38,8,105435.74,1,0,0,80575.44,1,True,False
15595136,645,37,1,0.0,2,1,1,68987.55,0,False,False
15630580,751,34,9,108513.25,2,1,1,27097.82,0,True,True
15660646,528,35,3,156687.1,1,1,0,199320.77,0,False,True
15614365,696,31,3,150604.52,1,0,0,5566.6,0,True,True
15776128,716,44,6,155114.9,1,0,0,133871.83,0,False,False
15787035,602,35,8,0.0,2,1,1,152843.53,0,False,False
15726832,850,61,3,141784.02,1,1,1,92053.75,0,True,True
15773260,590,32,0,127763.24,1,1,0,100717.54,0,False,False
15657317,789,32,7,69423.52,1,1,0,107499.39,0,False,False
15626948,701,42,6,86167.82,1,1,0,153342.38,0,False,False
15777759,570,30,2,131406.56,1,1,1,47952.45,0,False,True
15773322,536,44,4,121898.82,1,0,0,131007.18,0,True,False
15697318,771,32,9,77487.2,1,0,0,33143.04,0,True,True
15678916,512,75,2,0.0,1,1,0,123304.62,0,False,False
15788118,656,33,7,138705.02,2,1,0,37136.15,0,False,True
15628583,709,30,5,0.0,2,0,1,161388.22,0,False,False
15587690,592,28,2,116498.22,1,1,0,144290.25,0,False,True
15627630,599,41,1,0.0,2,1,0,96069.82,0,False,False
15610930,572,35,1,139979.07,1,1,0,185662.84,0,True,False
15657747,611,43,9,127216.31,2,0,1,17913.25,0,True,False
15568006,634,45,2,0.0,4,1,0,101039.53,1,False,False
15751748,666,51,2,148222.65,1,0,0,156953.54,1,False,True
15722212,696,41,8,0.0,2,0,0,28276.83,0,False,False
15658670,669,38,8,0.0,2,1,0,84049.16,0,False,False
15812210,497,32,8,111537.23,4,1,1,9497.99,1,True,False
15605826,652,46,10,121063.8,3,1,0,151481.86,1,True,True
15734202,660,52,4,86891.84,1,1,0,90877.76,0,True,False
15658852,676,38,8,0.0,2,1,1,133692.88,0,False,True
15604818,798,34,9,154495.79,1,1,0,191395.88,0,False,True
15593900,705,38,1,189443.72,1,0,1,106648.58,0,False,True
15570087,664,44,8,142989.69,1,1,1,115452.51,1,False,False
15802617,697,43,7,115371.94,2,1,0,64139.1,0,True,True
15656029,609,37,6,0.0,2,0,1,22030.72,0,False,True
15629475,656,41,2,0.0,2,1,0,158973.77,0,False,True
15635034,727,37,9,101191.83,1,1,1,34551.35,1,True,True
15756333,642,55,7,0.0,2,1,1,101515.76,0,False,False
15574206,718,37,7,0.0,2,1,1,55100.09,0,False,False
15613017,586,32,1,149814.54,1,1,0,31830.06,0,True,True
15585455,630,28,9,0.0,2,0,0,32599.35,0,False,True
15692929,791,42,10,113657.41,2,0,1,139946.68,1,True,False
15667476,477,36,3,117700.86,1,0,0,74042.0,0,True,False
15738248,662,37,5,0.0,2,1,0,151871.84,0,False,False
15672152,850,37,9,122506.38,1,0,1,199693.84,1,True,True
15673372,635,58,1,0.0,1,1,1,58907.08,1,False,False
15587611,537,59,9,0.0,2,0,0,103799.77,1,False,True
15803415,579,39,3,166501.17,2,1,0,93835.64,0,False,False
15655648,610,25,2,0.0,2,1,0,123723.83,0,False,False
15763613,581,30,1,0.0,2,1,0,199464.08,0,False,True
15660385,592,39,7,0.0,2,1,0,83084.33,0,False,True
15796231,681,18,1,98894.39,1,1,1,9596.4,0,False,False
15624866,658,37,3,168735.74,2,0,0,70370.24,0,True,True
15623730,792,34,1,0.0,1,0,1,86330.32,0,False,True
15668248,528,62,7,133201.17,1,0,0,168507.68,1,True,False
15638028,562,31,4,127237.25,2,0,1,143317.42,0,True,True
15795895,678,36,1,117864.85,2,1,0,27619.06,0,True,True
15694376,705,64,3,153469.26,3,0,0,146573.66,1,True,False
15669204,650,23,4,93911.3,2,1,0,69055.45,0,True,True
15580682,652,40,4,79927.36,2,1,1,33524.6,0,False,False
15672875,584,32,8,40172.91,1,1,1,137439.34,0,True,True
15617082,516,33,7,115195.58,1,1,1,11205.5,0,False,True
15760514,789,43,9,116644.29,2,1,1,60176.1,0,True,False
15761775,598,20,8,180293.84,2,1,1,29552.7,0,True,True
15799964,669,30,7,139872.81,1,1,0,188795.85,0,True,False
15693906,645,24,3,34547.82,1,1,1,11638.17,0,False,False
15739514,659,32,9,0.0,2,1,1,93155.75,0,False,False
15756926,833,29,1,96462.25,2,0,1,48986.18,0,True,True
15703979,580,39,3,119688.81,1,1,0,137041.26,0,True,True
15801821,691,38,1,0.0,2,0,0,44653.5,0,False,True
15711028,534,52,1,0.0,3,1,1,104035.41,1,False,True
15791842,478,32,6,71187.24,1,1,1,110593.62,0,False,False
15746127,572,47,2,0.0,2,1,0,36099.7,0,False,False
15663625,501,37,4,0.0,2,0,0,12470.3,0,False,True
15589666,595,39,9,136422.41,1,1,1,151757.81,0,False,False
15627881,603,30,8,0.0,2,1,1,47536.46,0,False,True
15664895,602,25,0,0.0,2,1,1,101274.17,0,False,False
15676094,500,34,6,0.0,1,1,1,140268.45,0,False,False
15761720,422,41,6,153238.88,1,1,0,11663.09,0,False,True
15611961,615,35,7,0.0,2,1,0,150784.29,0,False,True
15680167,635,78,6,47536.4,1,1,1,119400.08,0,False,False
15762543,711,32,1,0.0,2,1,0,126188.42,0,False,False
15658475,834,36,8,142882.49,1,1,0,89983.02,1,False,True
15779743,633,44,7,0.0,2,1,0,29761.29,0,False,False
15661532,650,31,1,160566.11,2,0,0,27073.81,0,False,False
15782360,743,65,2,131935.51,1,1,1,96399.67,1,True,True
15767908,567,38,6,127678.8,2,0,0,45422.89,0,False,True
15677105,706,46,4,105214.58,1,1,0,108699.59,1,True,False
15641474,638,46,9,139859.54,1,1,0,38967.29,0,False,True
15624451,641,38,3,0.0,2,1,0,116466.19,0,False,False
15577985,574,34,5,112324.45,2,1,1,17993.43,0,False,False
15571666,642,30,8,134497.27,1,0,0,43250.54,0,True,True
15671172,623,23,1,106012.2,2,0,1,191415.94,0,False,True
15731760,681,25,5,0.0,1,0,1,90860.97,0,False,True
15585599,530,34,8,0.0,2,0,1,141872.52,0,False,False
15784958,797,55,10,0.0,4,1,1,49418.87,1,False,False
15734524,653,51,3,0.0,1,1,0,170426.65,1,False,True
15614103,850,42,8,119839.69,1,0,1,51016.02,1,True,True
15772381,589,38,8,92219.21,1,1,0,99106.97,0,True,True
15710553,555,48,3,142055.41,2,0,1,79134.78,0,True,True
15649292,748,49,7,29602.08,1,0,0,163550.58,1,False,False
15792565,745,46,7,0.0,2,1,1,67769.94,0,False,False
15718245,730,34,1,0.0,2,1,1,126592.01,0,False,True
15703117,565,44,1,0.0,2,0,1,89602.81,0,False,False
15758136,778,37,3,141803.77,1,0,1,179421.84,0,False,True
15799932,812,24,10,0.0,2,1,1,156906.15,0,False,True
15633516,526,42,1,0.0,1,0,1,168486.02,0,False,True
15622532,708,47,0,126589.12,2,0,1,132730.07,1,False,False
15798960,680,33,2,108393.35,1,0,1,39057.67,0,False,True
15699195,709,24,3,110949.41,1,1,1,168515.61,0,False,False
15710543,629,46,1,130666.2,1,1,1,161125.67,1,False,True
15695499,510,45,10,103821.47,2,0,1,77878.62,0,False,False
15622321,506,32,3,0.0,1,1,1,80823.02,0,False,False
15715744,605,39,7,0.0,1,0,1,119348.28,0,False,True
15687153,850,49,8,98649.55,1,1,0,119174.88,1,True,True
15684958,489,38,2,126444.08,2,1,1,82662.73,0,True,True
15706116,659,30,8,154159.51,1,1,0,40441.1,0,True,False
15740557,753,43,5,0.0,2,1,0,109881.71,0,False,False
15707291,477,48,8,129250.0,2,1,1,157937.35,0,True,True
15761024,619,33,2,167733.51,2,1,1,65222.48,0,False,False
15630709,619,31,2,56116.3,2,0,0,2181.94,0,True,False
15639590,758,30,3,141581.08,1,1,0,156249.06,0,False,False
15659399,516,50,7,139675.07,2,1,0,45591.23,0,True,True
15567078,789,27,8,66201.96,1,1,1,79458.12,0,False,False
15696373,687,44,9,0.0,2,0,0,103042.2,1,False,False
15786617,485,34,3,133658.24,1,1,0,70209.83,0,True,True
15657449,446,25,3,136202.78,1,1,0,176743.51,0,True,True
15672594,597,60,0,131778.08,1,0,0,10703.53,1,False,False
15782144,522,34,3,0.0,2,1,1,3894.34,0,False,False
15665008,805,26,8,42712.87,2,1,1,28861.69,0,True,False
15581733,781,28,4,0.0,2,1,0,177703.15,0,False,False
15785815,670,31,1,142631.54,2,1,1,175894.24,0,True,True
15664214,670,33,2,141204.65,2,1,0,76257.46,0,False,True
15579996,524,25,7,131402.21,1,0,0,193668.49,0,True,False
15579617,489,51,3,0.0,2,0,1,174098.28,1,False,False
15593976,578,31,5,102088.68,4,0,0,187866.21,1,True,False
15654489,843,38,8,134887.53,1,1,1,10804.04,0,False,False
15736302,687,48,4,0.0,2,1,1,170893.85,0,False,True
15572762,410,50,2,102278.79,2,1,0,89822.48,0,True,False
15724632,537,41,0,0.0,2,0,1,175262.49,0,False,False
15670416,780,43,0,0.0,1,0,1,15705.27,0,False,False
15578783,620,35,0,76989.97,1,1,1,17242.79,0,True,True
15580719,697,23,10,0.0,2,1,1,79734.23,0,False,False
15656293,786,35,3,0.0,2,1,0,92712.97,0,False,True
15691875,850,39,5,114491.82,1,1,0,99689.48,0,True,False
15596870,749,54,3,144768.94,1,1,0,93336.3,1,True,True
15780770,445,31,7,145056.59,1,1,1,175893.53,0,False,True
15751491,443,50,3,117206.3,1,1,0,42840.18,1,True,True
15706200,637,41,2,138014.4,2,1,0,140298.24,0,True,True
15808674,616,45,6,128352.59,3,1,1,144000.59,1,True,False
15641411,756,23,1,112568.31,1,1,1,113408.11,0,False,False
15764661,644,33,2,0.0,1,1,0,96420.58,0,False,True
15689492,850,41,1,176958.46,2,0,1,125806.3,0,True,True
15602405,703,38,9,99167.54,1,1,0,65720.92,0,True,False
15791780,706,48,10,104478.12,3,0,1,158248.71,1,True,False
15729582,676,48,3,80697.44,1,0,0,101397.86,0,True,True
15742971,708,44,2,161887.81,2,1,0,84870.23,0,False,False
15568046,809,24,7,109558.36,1,1,0,183515.13,0,False,True
15694890,588,38,1,124271.26,1,1,0,75969.19,0,False,True
15736963,623,43,1,0.0,2,1,1,146379.3,0,False,True
15576745,769,48,2,96542.16,2,0,1,197885.72,0,False,True
15669606,690,33,5,0.0,2,1,0,138017.68,0,False,True
15681990,497,24,6,111769.14,2,1,0,55859.27,0,True,True
15713594,543,32,7,147256.86,1,1,0,112771.95,0,False,False
15786739,669,37,1,125529.55,1,1,1,162260.93,0,False,True
15680706,537,48,4,131834.8,1,1,0,166476.95,1,True,True
15645717,732,62,2,0.0,2,1,1,25438.87,0,False,True
15629787,652,27,10,107303.72,2,0,0,44435.76,0,False,True
15661007,660,33,0,72783.42,1,0,0,181051.99,0,False,True
15754113,588,35,0,0.0,2,1,1,155485.24,0,False,False
15749489,533,22,10,115743.6,1,0,0,43852.05,0,True,False
15574352,850,43,4,161256.53,1,1,1,140071.57,0,False,True
15701281,511,27,8,0.0,2,1,1,49089.36,0,False,True
15713505,554,31,1,0.0,2,0,1,192660.55,0,False,True
15685653,585,40,3,162261.01,2,1,0,137028.51,0,True,False
15758831,754,39,3,74896.33,1,0,0,34430.16,0,False,True
15618774,474,54,3,0.0,1,1,0,108409.17,1,False,True
15764448,837,35,0,144037.6,1,1,0,145325.32,0,True,True
15611024,567,23,9,93522.2,1,0,1,81425.61,0,False,False
15805764,646,18,10,0.0,2,0,1,52795.15,0,False,True
15580487,627,38,8,106922.92,2,0,1,84270.09,0,True,True
15675787,505,26,8,112972.57,1,1,0,145011.62,0,False,True
15583580,566,35,1,123042.0,1,1,0,66245.44,1,True,False
15780654,619,33,3,100488.92,2,0,1,36446.74,0,True,False
15695034,757,44,4,123322.15,1,1,0,137136.29,0,False,False
15805671,648,32,0,0.0,1,0,1,117323.31,0,False,True
15578648,543,49,6,59532.18,1,1,0,104253.56,0,True,True
15734987,658,43,7,140260.36,2,1,0,2748.72,0,False,False
15721740,633,50,7,88302.65,1,1,1,195937.16,0,True,True
15641822,648,19,1,0.0,2,0,1,22101.86,0,False,False
15765650,501,40,5,114655.58,1,0,0,126535.92,0,True,True
15788556,683,42,4,148283.94,1,1,1,44692.63,1,False,False
15622230,705,35,3,0.0,2,0,1,66331.01,0,False,False
15653937,638,53,1,123916.67,1,1,0,16657.68,1,True,False
15743538,710,31,1,0.0,2,1,0,20081.3,0,False,False
